impl,dim,batch_size,seq_len,n_layers,n_heads,compile_s,exec_s,total_s,peak_gpu_MB,gpu_util,status
graph,128,32,400,10,4,8.3949,8.7576,17.1525,186.1,45.7,success
graph,256,32,400,10,4,8.2835,8.8551,17.1386,372.1,41.3,success
graph,512,32,400,10,4,8.2511,9.0242,17.2752,813.7,66.5,success
graph,1024,32,400,10,4,8.3516,9.9194,18.2710,1837.0,75.5,success
graph,2048,32,400,10,4,8.3980,11.9345,20.3325,4577.4,89.9,success
graph,128,32,400,12,4,9.5632,10.3416,19.9048,213.1,41.4,success
graph,256,32,400,12,4,9.6650,10.5407,20.2057,428.6,49.5,success
graph,512,32,400,12,4,9.6372,11.0495,20.6868,943.7,61.0,success
graph,1024,32,400,12,4,9.6062,11.8202,21.4264,2140.9,76.9,success
graph,2048,32,400,12,4,9.6457,14.2134,23.8590,5369.5,90.2,success
graph,128,32,800,4,4,4.3544,218.1865,222.5409,417.0,17.6,success
graph,256,32,800,4,4,4.3685,218.1407,222.5092,579.8,23.2,success
graph,512,32,800,4,4,4.4089,221.5550,225.9638,896.3,29.2,success
graph,1024,32,800,4,4,4.3929,219.7071,224.1001,1630.3,34.3,success
graph,2048,32,800,4,4,4.3858,222.5839,226.9698,3356.4,55.8,success
graph,128,32,800,6,4,5.6247,6.1970,11.8217,213.9,69.1,success
graph,256,32,800,6,4,5.6953,6.4399,12.1352,434.3,75.6,success
graph,512,32,800,6,4,5.6706,7.6388,13.3093,867.6,87.0,success
graph,1024,32,800,6,4,5.6432,8.5424,14.1856,1880.1,87.0,success
graph,2048,32,800,6,4,5.6675,12.1180,17.7855,4295.2,92.6,success
graph,128,32,800,8,4,7.0682,7.7712,14.8394,265.9,71.1,success
graph,256,32,800,8,4,7.0180,8.0323,15.0503,544.8,73.3,success
graph,512,32,800,8,4,7.0406,9.6096,16.6502,1093.6,89.6,success
graph,1024,32,800,8,4,7.0425,10.7956,17.8381,2384.1,90.3,success
graph,2048,32,800,8,4,7.0793,15.5279,22.6072,5487.3,94.2,success
graph,128,32,800,10,4,8.2564,9.6066,17.8631,317.9,76.8,success
graph,256,32,800,10,4,8.2991,9.9594,18.2586,655.3,75.4,success
graph,512,32,800,10,4,8.3221,11.8593,20.1813,1319.6,86.5,success
graph,1024,32,800,10,4,8.3070,13.3741,21.6811,2888.1,92.4,success
graph,2048,32,800,10,4,8.3383,19.0780,27.4163,6679.3,94.8,success
graph,128,32,800,12,4,9.5963,11.5221,21.1184,369.9,78.1,success
graph,256,32,800,12,4,9.6195,12.0419,21.6614,765.8,80.7,success
graph,512,32,800,12,4,9.6266,14.2460,23.8727,1545.6,88.9,success
graph,1024,32,800,12,4,9.5648,15.9858,25.5506,3392.1,92.9,success
graph,2048,32,800,12,4,9.7904,23.0568,32.8472,7871.3,95.8,success
graph,128,32,1600,4,4,4.3698,8.0084,12.3783,538.9,86.9,success
graph,256,32,1600,4,4,4.4155,8.6759,13.0913,796.4,89.7,success
graph,512,32,1600,4,4,4.3840,10.2652,14.6492,1347.7,88.7,success
graph,1024,32,1600,4,4,4.3453,13.9971,18.3424,2532.2,95.3,success
graph,2048,32,1600,4,4,4.4120,22.7208,27.1328,4907.2,96.5,success
graph,128,32,1600,6,4,5.7295,10.3021,16.0316,389.6,91.1,success
graph,256,32,1600,6,4,5.6891,11.1814,16.8704,748.7,90.5,success
graph,512,32,1600,6,4,5.6059,13.7464,19.3523,1519.8,94.2,success
graph,1024,32,1600,6,4,5.6539,19.1392,24.7931,3182.6,95.8,success
graph,2048,32,1600,6,4,5.7136,30.7799,36.4936,6899.3,97.0,success
graph,128,32,1600,8,4,7.0544,13.0730,20.1274,495.6,92.6,success
graph,256,32,1600,8,4,7.0119,14.2399,21.2518,955.2,92.4,success
graph,512,32,1600,8,4,7.0740,17.4344,24.5084,1945.8,94.1,success
graph,1024,32,1600,8,4,7.0363,25.1749,32.2112,4086.7,96.8,success
graph,2048,32,1600,8,4,7.0366,40.2115,47.2481,8891.3,98.3,success
graph,128,32,1600,10,4,8.2945,16.0662,24.3607,601.6,92.3,success
graph,256,32,1600,10,4,8.2864,17.5597,25.8461,1161.7,93.8,success
graph,512,32,1600,10,4,8.3322,21.5970,29.9293,2371.8,95.3,success
graph,1024,32,1600,10,4,8.3531,30.9741,39.3271,4990.8,96.2,success
graph,2048,32,1600,10,4,9.5332,50.4634,59.9966,10883.3,98.0,success
graph,128,32,1600,12,4,9.5596,19.1741,28.7337,707.6,94.7,success
graph,256,32,1600,12,4,9.6808,21.1244,30.8051,1368.2,93.9,success
graph,512,32,1600,12,4,9.7249,25.8805,35.6054,2797.8,95.1,success
graph,1024,32,1600,12,4,9.6280,37.0190,46.6470,5894.7,97.7,success
